workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response,other_languages,language,problems,comments,asses,fairprice,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
18,num_det,these,ribbons,nine,these nine ribbons,False,NA,ribbons nine these,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,det,NA,suitcases,those,those suitcases,False,NA,suitcases those,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,det,NA,bowl,that,that bowl,False,NA,bowl that,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,num,NA,cherries,five,five cherries,False,NA,cherries five,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,num_det,those,chairs,ten,those ten chairs,False,NA,those ten chairs,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,num,NA,handbags,six,six handbags,False,NA,handbags six,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,num_det,those,keys,three,those three keys,False,NA,keys three those,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
18,num_det,those,cows,nine,those nine cows,False,NA,cows those nine,None,English,No,None,Yes,1.65,Windows,900,1600,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3ZR9AIQJUB9GWYGSVKI6WNPJI2N04P,18,Approved,Tue May 30 02:02:40 PDT 2017,Mon May 29 09:11:05 PDT 2017,Mon May 29 09:22:40 PDT 2017,Mon May 29 09:24:12 PDT 2017,,,,,3,6.88795,[]
19,num,NA,cows,NA,seven cows,NA,seven,cows seven,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,bowls,NA,those bowls,NA,those,bowls those,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,pears,NA,these pears,NA,these,pears these,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,scarfs,NA,five scarfs,NA,five,scarfs five,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,couches,NA,those couches,NA,those,couches those,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,shoe,NA,that shoe,NA,that,shoe that,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,spatula,NA,that spatula,NA,that,spatula that,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,chairs,NA,three chairs,NA,three,chairs three,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,cars,NA,ten cars,NA,ten,cars ten,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,pineapple,NA,this pineapple,NA,this,pineapple this,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,duck,NA,that duck,NA,that,duck that,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,horses,NA,five horses,NA,five,horses five,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,chair,NA,this chair,NA,this,chair this,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,bananas,NA,ten bananas,NA,ten,bananas ten,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,shovel,NA,this shovel,NA,this,shovel this,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,cow,NA,this cow,NA,this,cow this,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,det,NA,darts,NA,those darts,NA,those,darts those,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,boxes,NA,ten boxes,NA,ten,boxes ten,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
19,num,NA,darts,NA,seven darts,NA,seven,darts seven,,English,no,Good hit.,Yes,1.65,Windows,768,1360,Chrome,31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3UWUAQCPMGPZPGPXOVUFSCU0UVR5C6,Language Learning Experiment,"In this experiment, you will first hear 30 phrases in an artificial language. This language uses the same as words as English but nevertheless, slightly differs from English. After hearing these translations, you will be asked to provide 50 translations to short phrases. The HIT should take ~10 minutes.",language research stanford fun cognitive science university explanations,$1.65,Mon May 29 09:04:23 PDT 2017,32,0,0,32,Reviewable,NotReviewed,1 cond3,1800,60000,Wed Jun 28 09:04:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=31MBOZ6PAORT1EK0NQ56OLX97TWLCS,3B4YI393V9WZZS2FUNX84WB8RA8SSA,19,Approved,Tue May 30 02:04:55 PDT 2017,Mon May 29 09:11:01 PDT 2017,Mon May 29 09:24:55 PDT 2017,Mon May 29 09:27:15 PDT 2017,,,,,3,13.845533333333334,[]
